Customer_ID,Marital_Status,Dt_Customer,NumWebVisitsMonth,NumCatalogPurchases,NumWebPurchases
,Together,1/26/2014,2,0,8
,Married,12/29/2013,1,1,2
,Together,9/27/2013,7,5,4
,Divorced,9/23/2013,2,5,5
,Together,5/9/2013,4,1,7
,Single,5/8/2013,2,2,8
,Together,1/8/2013,3,0,6
,Married,7/27/2013,2,0,8
,Divorced,6/7/2013,8,4,5
,Married,6/21/2013,2,1,7
,Married,6/21/2013,2,1,7
,Together,6/13/2013,3,5,3
,Together,6/13/2013,3,5,3
,Single,2/5/2013,4,7,3
,Married,1/5/2013,7,5,3
,Married,1/4/2013,4,1,6
,Widow,3/26/2013,1,0,5
,Single,12/24/2012,1,0,7
,Single,11/16/2012,4,4,9
,Together,9/11/2012,2,2,7
,Single,10/31/2012,3,3,1
,Together,10/17/2012,2,0,7
,Single,8/21/2012,9,4,8
,Single,6/28/2014,2,4,1
,Married,6/28/2014,4,3,1
,Married,8/6/2014,4,4,3
,Together,10/5/2014,6,3,4
,Married,5/4/2014,3,5,1
,Single,2/17/2014,2,1,5
,Single,2/2/2014,1,0,8
,Married,12/20/2013,2,1,4
,Married,3/12/2013,3,0,6
,Together,11/23/2013,5,5,1
,Single,7/17/2013,1,0,7
,Divorced,7/13/2013,1,0,8
,Single,4/6/2013,9,11,5
,Together,5/28/2013,2,1,2
,Divorced,4/13/2013,2,0,5
,Married,3/26/2013,9,2,6
,Married,3/3/2013,8,4,6
,Married,2/27/2013,4,2,1
,Together,2/22/2013,3,5,6
,Married,2/17/2013,6,4,6
,Married,4/2/2013,5,7,4
,Divorced,1/2/2013,2,1,5
,Together,12/26/2012,1,0,7
,Widow,11/22/2012,7,4,6
,Together,8/28/2012,2,2,8
,Married,8/8/2012,3,5,2
,Married,7/30/2012,7,2,7
,Single,6/21/2014,6,6,2
,Married,3/31/2014,3,5,1
,Married,3/23/2014,4,1,5
,Single,7/2/2014,6,2,6
,Married,1/26/2014,4,7,2
,Single,2/1/2014,4,1,3
,Divorced,9/17/2013,3,1,2
,Single,8/25/2013,5,3,2
,Together,7/14/2013,4,5,2
,Single,3/6/2013,10,2,3
,Widow,3/6/2013,3,10,2
,Single,5/18/2013,6,9,3
,Married,4/19/2013,5,7,2
,Together,10/3/2013,4,2,2
,Married,9/2/2013,2,0,9
,Married,1/26/2013,2,8,1
,Single,9/11/2012,6,3,5
,Together,10/14/2012,6,1,7
,Married,9/30/2012,2,4,6
,Married,8/29/2012,6,5,4
,Single,11/3/2014,4,2,5
,Together,4/3/2014,6,2,6
,Together,1/3/2014,5,1,2
,Together,12/27/2013,3,1,7
,Together,12/27/2013,3,1,7
,Married,11/14/2013,0,0,7
,Married,11/14/2013,0,0,7
,Single,10/29/2013,7,5,4
,Divorced,10/16/2013,6,1,8
,Married,3/10/2013,2,0,4
,Married,9/14/2013,4,4,2
,Together,8/26/2013,6,1,7
,Together,8/26/2013,6,1,7
,Single,8/19/2013,3,1,6
,Divorced,7/28/2013,2,0,7
,Together,3/7/2013,3,1,6
,Single,5/19/2013,5,6,2
,Married,4/28/2013,5,4,3
,Married,4/18/2013,3,2,8
,Married,4/18/2013,3,2,8
,Married,2/19/2013,9,1,9
,Married,9/1/2013,9,4,5
,Single,5/11/2012,3,5,3
,Married,5/11/2012,8,2,8
,Married,10/26/2012,4,11,2
,Married,10/20/2012,8,1,7
,Together,5/6/2014,1,0,8
,Single,3/4/2014,5,5,5
,Single,2/1/2014,2,2,1
,Single,12/23/2013,2,0,6
,Widow,10/30/2013,5,5,1
,Single,8/30/2013,3,0,8
,Together,7/8/2013,4,1,7
,Single,7/31/2013,2,0,9
,Single,7/31/2013,2,0,9
,Married,12/7/2013,3,1,7
,Single,6/29/2013,3,10,1
,Single,6/16/2013,6,6,2
,Married,5/21/2013,1,1,7
,Single,4/3/2013,6,1,7
,Divorced,12/1/2013,1,0,8
,Together,9/25/2012,0,0,8
,Together,3/9/2012,3,0,9
,Divorced,11/5/2014,2,1,6
,Together,3/23/2014,2,1,7
,Divorced,1/3/2014,2,2,2
,Together,1/15/2014,3,0,9
,Married,7/11/2013,3,1,3
,Married,7/11/2013,3,1,3
,Single,12/10/2013,11,2,6
,Married,2/9/2013,3,1,7
,Single,8/17/2013,2,0,7
,Divorced,5/28/2013,3,2,1
,Single,3/5/2013,2,2,5
,Married,6/4/2013,2,8,8
,Together,1/23/2013,9,6,7
,Widow,1/20/2013,8,3,7
,Single,12/18/2012,4,1,9
,Together,8/12/2012,0,0,20
,Married,4/12/2012,1,0,8
,Single,11/17/2012,3,0,8
,Married,10/11/2012,4,0,9
,Married,6/19/2014,3,1,7
,Divorced,5/29/2014,6,4,4
,Married,10/5/2014,2,1,6
,Together,3/5/2014,1,0,6
,Single,4/4/2014,2,2,4
,Widow,3/27/2014,2,1,5
,Single,8/3/2014,2,0,7
,Married,11/1/2014,3,1,4
,Married,2/12/2013,5,10,3
,Divorced,10/24/2013,3,0,6
,Single,7/19/2013,3,7,1
,Single,7/19/2013,3,7,1
,Single,6/30/2013,1,0,7
,Divorced,6/28/2013,11,3,7
,Divorced,6/14/2013,1,0,7
,Married,4/13/2013,7,10,2
,Divorced,3/31/2013,11,5,6
,Together,1/26/2013,3,1,7
,Single,12/1/2013,2,6,8
,Married,1/1/2013,3,0,7
,Married,12/28/2012,1,1,8
,Married,12/28/2012,1,1,8
,Married,12/28/2012,1,1,8
,Together,11/12/2012,2,2,7
,Together,8/29/2012,4,6,8
,Together,5/25/2014,3,0,8
,Together,5/25/2014,3,0,8
,Together,3/17/2014,5,6,1
,Married,2/3/2014,2,0,7
,Single,10/2/2014,1,1,3
,Single,9/2/2014,1,0,5
,Single,1/25/2014,4,1,4
,Divorced,2/12/2013,5,3,1
,Single,11/15/2013,4,5,2
,Divorced,8/10/2013,4,7,1
,Divorced,8/10/2013,4,7,1
,Together,6/9/2013,2,1,5
,Divorced,7/8/2013,2,0,7
,Divorced,7/23/2013,0,0,5
,Married,7/13/2013,2,0,8
,Married,5/26/2013,7,4,5
,Single,5/20/2013,6,3,5
,Together,12/3/2013,5,9,3
,Single,11/1/2013,8,2,8
,Single,11/23/2012,7,5,4
,Single,11/23/2012,7,5,4
,Together,5/10/2012,4,5,2
,Together,5/10/2012,4,5,2
,Together,9/25/2012,5,7,3
,Together,9/25/2012,5,7,3
,Single,8/8/2012,5,3,8
,Married,1/4/2014,8,1,8
,Married,1/24/2014,7,5,5
,Together,1/21/2014,2,2,2
,Single,1/1/2014,2,1,5
,Single,12/18/2013,1,0,3
,Single,11/30/2013,4,1,6
,Single,10/23/2013,3,1,5
,Single,9/17/2013,3,4,1
,Together,10/8/2013,1,0,7
,Together,6/8/2013,7,7,2
,Married,4/5/2013,1,1,8
,Single,4/16/2013,1,0,8
,Divorced,2/25/2013,2,2,1
,Married,2/13/2013,5,6,3
,Married,12/16/2012,9,10,4
,Married,3/11/2012,2,1,8
,Single,4/9/2012,6,3,3
,Married,6/15/2014,2,0,6
,Married,6/15/2014,2,0,6
,Married,5/13/2014,7,3,3
,Together,10/5/2014,2,0,4
,Together,4/23/2014,2,1,4
,Single,4/16/2014,3,0,6
,Married,2/25/2014,5,3,3
,Married,1/28/2014,3,1,8
,Together,4/12/2013,6,8,4
,Married,1/12/2013,2,0,5
,Married,6/11/2013,2,1,6
,Single,5/11/2013,1,3,2
,Single,9/24/2013,1,0,7
,Together,7/21/2013,1,0,9
,Single,6/19/2013,2,0,7
,Divorced,3/23/2013,2,1,6
,Widow,10/3/2013,11,8,6
,Widow,2/15/2013,4,3,5
,Married,10/2/2013,5,7,2
,Divorced,1/20/2013,11,3,8
,Together,4/1/2013,9,9,5
,Single,5/12/2012,4,2,8
,Divorced,10/26/2012,2,0,7
,Single,10/15/2012,3,1,8
,Divorced,6/10/2012,2,10,7
,Together,4/10/2012,4,1,7
,Married,11/9/2012,4,3,7
,Married,8/31/2012,8,4,6
,Married,11/5/2014,4,1,5
,Together,4/17/2014,2,1,3
,Single,3/31/2014,5,1,8
,Married,2/17/2014,1,0,5
,Together,2/16/2014,1,0,7
,Divorced,7/2/2014,0,0,0
,Married,2/1/2014,7,2,5
,Married,12/13/2013,4,4,4
,Married,11/26/2013,3,2,4
,Married,11/15/2013,8,10,3
,Together,10/19/2013,1,0,7
,Widow,9/22/2013,2,1,5
,Married,7/9/2013,2,1,6
,Married,6/9/2013,6,11,5
,Married,7/29/2013,7,8,5
,Married,1/7/2013,1,0,7
,Married,1/7/2013,1,0,7
,Single,5/26/2013,0,0,5
,Divorced,5/20/2013,5,6,3
,Together,4/3/2013,11,3,7
,Married,2/2/2013,6,2,7
,Single,1/23/2013,7,2,7
,Single,12/12/2012,8,10,6
,Widow,11/17/2012,7,4,4
,Together,10/28/2012,4,2,8
,Divorced,8/30/2012,11,5,7
,Together,4/8/2012,8,6,6
,Together,5/18/2014,11,4,5
,Single,7/2/2014,2,1,6
,Single,7/2/2014,2,1,6
,Married,10/1/2014,1,1,7
,Married,12/21/2013,1,1,6
,Divorced,11/15/2013,3,4,2
,Single,9/30/2013,2,0,7
,Married,9/28/2013,6,2,8
,Married,9/19/2013,4,6,2
,Single,5/31/2013,3,0,6
,Single,5/31/2013,3,0,6
,Together,5/4/2013,0,1,5
,Married,3/4/2013,9,3,5
,Single,3/16/2013,3,1,9
,Divorced,3/16/2013,2,0,7
,Married,3/3/2013,2,1,8
,Married,2/16/2013,7,8,5
,Widow,6/2/2013,3,4,3
,Married,1/13/2013,1,0,8
,Married,12/22/2012,1,0,8
,Married,11/23/2012,9,2,7
,Single,8/27/2012,1,0,7
,Married,6/19/2014,2,0,6
,Single,4/16/2014,2,0,6
,Married,3/23/2014,1,1,2
,Single,3/3/2014,2,8,1
,Married,2/18/2014,2,0,7
,Married,1/25/2014,6,9,3
,Married,11/20/2013,2,0,5
,Together,11/13/2013,2,0,6
,Divorced,9/30/2013,4,2,3
,Single,8/15/2013,2,1,5
,Together,6/23/2013,4,1,6
,Single,10/6/2013,4,3,4
,Widow,11/5/2013,8,9,4
,Divorced,4/22/2013,1,0,7
,Divorced,4/22/2013,1,0,7
,Together,4/21/2013,4,9,6
,Married,2/14/2013,4,3,2
,Together,1/23/2013,5,4,3
,Together,7/12/2012,7,2,6
,Together,11/30/2012,9,2,6
,Together,8/31/2012,5,3,5
,Together,8/31/2012,5,3,5
,Married,5/24/2014,3,1,5
,Together,11/5/2014,1,1,6
,Married,7/5/2014,6,4,3
,Married,7/3/2014,2,2,7
,Together,2/25/2014,2,1,5
,Together,2/25/2014,2,1,5
,Married,2/18/2014,1,0,7
,Together,1/17/2014,3,1,5
,Married,12/19/2013,6,5,2
,Widow,5/11/2013,6,5,3
,Together,10/24/2013,3,1,5
,Together,10/24/2013,3,1,5
,Married,10/14/2013,2,1,6
,Married,8/6/2013,1,2,4
,Together,3/31/2013,2,8,1
,Single,3/3/2013,6,3,4
,Divorced,1/26/2013,5,7,4
,Married,11/28/2012,10,3,8
,Single,11/17/2012,2,0,6
,Together,10/25/2012,8,2,8
,Together,10/25/2012,8,2,8
,Single,10/20/2012,7,9,4
,Together,4/9/2012,9,5,7
,Married,6/17/2014,4,1,5
,Together,5/23/2014,4,5,2
,Together,5/23/2014,4,5,2
,Divorced,5/22/2014,1,0,6
,Together,3/21/2014,8,2,5
,Single,5/3/2014,2,5,1
,Single,12/29/2013,5,8,2
,Married,12/25/2013,6,3,3
,Together,5/12/2013,7,8,3
,Divorced,11/27/2013,9,4,7
,Married,8/29/2013,0,0,0
,Together,11/7/2013,1,1,5
,Together,9/7/2013,4,2,7
,Together,5/19/2013,1,0,8
,Together,4/28/2013,3,1,5
,Married,11/1/2013,11,8,6
,Together,10/14/2012,4,6,2
,Together,10/14/2012,4,6,2
,Married,4/18/2014,3,0,7
,Married,6/4/2014,3,2,5
,Single,5/4/2014,4,4,1
,Together,11/3/2014,2,0,5
,Married,6/3/2014,7,2,6
,Widow,5/3/2014,9,6,5
,Married,2/26/2014,2,1,3
,Divorced,1/18/2014,3,1,6
,Together,12/26/2013,3,4,2
,Married,11/12/2013,2,0,6
,Single,10/21/2013,3,2,6
,Together,9/16/2013,6,3,4
,Together,8/31/2013,4,4,2
,Married,8/22/2013,1,0,4
,Together,6/29/2013,1,0,5
,Married,4/18/2013,4,1,6
,Married,4/18/2013,4,1,6
,Together,4/17/2013,1,0,8
,Together,6/3/2013,1,0,7
,Married,2/26/2013,6,3,6
,Single,12/22/2012,2,1,7
,Single,3/11/2012,2,1,6
,Single,8/18/2012,3,2,8
,Single,8/18/2012,3,2,8
,Single,8/18/2012,3,2,8
,Married,3/8/2012,5,2,5
,Together,2/5/2014,4,7,1
,Single,3/31/2014,1,1,3
,Together,4/1/2014,3,1,6
,Single,12/29/2013,4,5,1
,Widow,12/25/2013,6,4,4
,Widow,12/25/2013,6,4,4
,Together,12/19/2013,2,8,1
,Married,1/12/2013,4,2,3
,Together,11/23/2013,2,4,1
,Single,8/11/2013,5,2,6
,Single,10/10/2013,1,0,7
,Together,12/9/2013,5,2,4
,Together,7/7/2013,2,0,8
,Married,3/7/2013,3,0,7
,Divorced,5/23/2013,3,3,2
,Married,3/24/2013,11,1,8
,Married,3/22/2013,3,2,8
,Married,2/20/2013,10,4,8
,Together,2/18/2013,3,4,1
,Single,11/27/2012,6,7,3
,Single,11/26/2012,6,1,9
,Together,10/14/2012,10,5,6
,Divorced,10/13/2012,4,0,8
,Married,9/28/2012,4,7,2
,Together,3/9/2012,1,0,5
,Single,8/29/2012,3,1,8
,Single,8/29/2012,3,1,8
,Together,5/29/2014,5,1,6
,Together,8/12/2013,1,0,9
,Married,10/25/2013,4,2,5
,Married,10/15/2013,2,2,1
,Married,7/26/2013,6,2,7
,Divorced,3/5/2013,4,6,1
,Divorced,3/5/2013,4,6,1
,Divorced,4/13/2013,5,3,5
,Divorced,10/4/2013,9,3,8
,Married,5/4/2013,9,2,7
,Married,12/3/2013,2,0,8
,Together,8/1/2013,6,2,5
,Married,2/1/2013,5,5,2
,Together,1/1/2013,1,0,6
,Together,12/20/2012,1,0,6
,Together,7/11/2012,11,8,8
,Together,4/28/2014,4,5,1
,Married,12/3/2014,1,0,6
,Married,1/3/2014,2,1,4
,Married,2/19/2014,8,4,3
,Together,12/31/2013,6,10,2
,Together,12/25/2013,2,0,6
,Together,1/10/2013,3,2,4
,Married,9/15/2013,1,0,7
,Married,8/22/2013,2,1,7
,Together,8/15/2013,3,9,1
,Divorced,7/15/2013,5,5,8
,Together,4/7/2013,2,0,7
,Together,5/15/2013,5,1,9
,Together,4/15/2013,2,0,8
,Married,3/28/2013,3,1,7
,Married,3/23/2013,7,8,5
,Single,2/1/2013,2,1,7
,Together,12/11/2012,6,7,3
,Married,5/11/2012,4,2,7
,Single,9/17/2012,5,3,2
,Married,5/23/2014,2,0,7
,Divorced,4/23/2014,2,0,6
,Single,3/31/2014,4,6,1
,Together,2/3/2014,8,2,5
,Together,1/26/2014,2,11,1
,Married,3/1/2014,1,0,6
,Widow,7/18/2013,3,1,3
,Together,12/7/2013,1,4,3
,Married,5/21/2013,1,0,5
,Married,2/5/2013,11,1,7
,Married,4/27/2013,3,2,6
,Divorced,4/27/2013,1,1,7
,Together,8/4/2013,2,5,5
,Married,11/10/2012,9,10,6
,Married,8/31/2012,4,10,3
,Married,8/31/2012,4,10,3
,Single,8/22/2012,5,1,7
,Married,8/20/2012,5,1,8
,Divorced,8/18/2012,9,7,7
,Together,4/8/2012,6,2,8
,Single,4/26/2014,2,1,5
,Divorced,1/25/2014,2,3,6
,Married,5/1/2014,3,0,8
,Married,12/23/2013,4,8,1
,Married,12/22/2013,3,2,3
,Single,12/20/2013,1,1,8
,Single,7/12/2013,1,0,7
,Together,11/28/2013,11,2,7
,Married,12/11/2013,9,1,8
,Married,9/25/2013,2,0,4
,Married,1/9/2013,2,1,4
,Married,1/9/2013,2,1,4
,Married,8/31/2013,6,2,5
,Together,8/16/2013,4,7,2
,Together,3/30/2013,4,8,2
,Married,3/28/2013,11,4,5
,Married,2/1/2013,1,0,7
,Divorced,4/8/2012,1,0,8
,Single,5/22/2014,2,11,1
,Single,5/22/2014,2,11,1
,Married,2/24/2014,2,0,5
,Single,7/12/2013,23,1,0
,Together,6/12/2013,2,0,4
,Divorced,9/10/2013,5,0,8
,Together,3/10/2013,3,2,3
,Married,12/9/2013,7,3,4
,Single,9/8/2013,5,1,8
,Married,7/24/2013,7,1,7
,Single,7/14/2013,2,1,7
,Married,6/26/2013,7,2,6
,Single,6/14/2013,1,0,7
,Together,5/24/2013,2,0,10
,Married,5/23/2013,3,11,1
,Single,2/5/2013,5,4,4
,Married,1/27/2013,11,2,9
,Widow,6/1/2013,4,5,2
,Married,11/25/2012,10,4,7
,Married,10/11/2012,5,8,3
,Married,8/11/2012,9,6,8
,Married,3/11/2012,2,0,8
,Married,3/11/2012,2,0,8
,Together,9/22/2012,3,1,6
,Together,9/22/2012,3,1,6
,Married,4/9/2012,3,0,8
,Married,8/25/2012,5,1,6
,Married,8/25/2012,5,1,6
,Together,8/15/2012,7,3,7
,Together,6/8/2012,1,1,8
,Together,11/4/2014,1,1,3
,Married,4/3/2014,3,7,2
,Married,10/2/2014,4,5,2
,Married,1/14/2014,3,10,1
,Married,11/13/2013,2,2,5
,Married,10/20/2013,6,2,7
,Married,9/28/2013,4,2,3
,Married,10/9/2013,8,3,7
,Married,5/30/2013,3,0,8
,Single,10/4/2013,3,10,2
,Single,1/29/2013,2,1,9
,Married,1/20/2013,2,0,6
,Together,12/1/2013,2,0,4
,Married,10/1/2013,8,4,4
,Married,10/1/2013,8,4,4
,Married,12/16/2012,4,4,2
,Single,2/12/2012,5,4,4
,Married,1/12/2012,10,7,8
,Married,10/23/2012,6,2,5
,Together,10/10/2012,5,9,3
,Married,8/22/2012,5,5,8
,Together,4/24/2014,1,1,3
,Single,9/4/2014,3,4,0
,Married,3/18/2014,4,4,2
,Single,2/17/2014,4,0,5
,Married,1/19/2014,5,3,5
,Together,4/1/2014,2,0,5
,Together,10/12/2013,1,0,5
,Together,10/12/2013,1,0,5
,Single,10/11/2013,3,7,1
,Together,8/20/2013,1,1,4
,Single,2/8/2013,1,0,5
,Married,7/26/2013,2,1,3
,Single,6/5/2013,1,0,8
,Single,6/5/2013,1,0,8
,Single,3/27/2013,4,3,3
,Married,2/14/2013,1,0,8
,Together,8/2/2013,2,1,7
,Married,9/1/2013,0,0,6
,Married,1/11/2012,5,5,3
,Married,4/10/2012,10,3,6
,Married,9/14/2012,2,2,7
,Single,10/9/2012,6,4,6
,Divorced,6/9/2012,3,0,9
,Married,8/22/2012,4,1,8
,Married,8/22/2012,4,1,8
,Single,8/17/2012,5,5,5
,Single,1/3/2014,2,4,5
,Married,12/17/2013,6,7,4
,Single,10/18/2013,6,1,7
,Married,9/26/2013,1,1,7
,Together,9/17/2013,4,8,2
,Together,8/17/2013,0,0,4
,Married,11/8/2013,1,0,7
,Married,2/8/2013,7,2,8
,Married,7/7/2013,9,6,5
,Single,4/6/2013,2,0,5
,Single,4/6/2013,2,0,5
,Divorced,5/29/2013,7,3,5
,Married,5/29/2013,6,3,5
,Single,2/1/2013,6,7,3
,Divorced,9/21/2012,6,7,3
,Together,9/19/2012,1,0,7
,Divorced,8/31/2012,9,2,7
,Single,10/8/2012,4,5,3
,Single,10/8/2012,4,5,3
,Together,6/24/2014,0,0,2
,Together,6/22/2014,4,6,2
,Single,4/29/2014,4,1,5
,Married,4/23/2014,1,1,2
,Married,4/23/2014,1,1,2
,Married,5/4/2014,3,0,5
,Married,7/3/2014,8,1,6
,Together,2/15/2014,3,0,7
,Together,2/15/2014,3,0,7
,Single,1/1/2014,2,1,6
,Married,11/22/2013,6,9,2
,Married,11/22/2013,6,9,2
,Together,11/21/2013,2,4,7
,Together,12/10/2013,5,1,7
,Married,11/8/2013,6,5,4
,Single,8/7/2013,3,1,5
,Married,10/5/2013,3,1,5
,Married,7/2/2013,2,0,8
,Together,1/17/2013,3,1,9
,Married,1/12/2012,5,2,5
,Married,5/11/2012,6,5,3
,Widow,10/28/2012,4,1,8
,Single,12/9/2012,5,6,2
,Single,12/9/2012,5,6,2
,Together,8/29/2012,10,4,6
,Together,6/26/2014,1,0,4
,Together,6/6/2014,6,3,4
,Together,5/24/2014,5,1,6
,Together,4/24/2014,4,1,6
,Divorced,1/23/2014,10,6,4
,Married,11/25/2013,1,0,8
,Married,7/11/2013,2,0,8
,Together,10/25/2013,2,0,9
,Widow,8/25/2013,5,2,5
,Divorced,12/6/2013,7,6,4
,Together,5/25/2013,4,2,7
,Married,7/5/2013,3,4,5
,Married,3/28/2013,2,0,7
,Married,2/27/2013,4,0,9
,Married,2/22/2013,11,10,6
,Married,2/22/2013,11,10,6
,Together,12/23/2012,6,4,3
,Divorced,11/21/2012,2,1,8
,Single,10/22/2012,3,2,3
,Single,5/10/2012,5,1,9
,Married,6/28/2014,10,3,6
,Single,5/28/2014,2,1,7
,Married,8/3/2014,2,0,5
,Married,1/3/2014,0,22,0
,Married,1/3/2014,3,3,3
,Widow,10/28/2013,6,5,3
,Together,4/10/2013,5,6,2
,Together,4/10/2013,5,6,2
,Married,12/9/2013,11,1,9
,Married,5/7/2013,6,2,5
,Single,6/24/2013,2,1,8
,Divorced,5/22/2013,6,2,2
,Together,5/17/2013,8,7,3
,Together,9/4/2013,1,0,5
,Married,10/14/2012,9,4,6
,Divorced,4/10/2012,4,5,6
,Divorced,4/10/2012,4,5,6
,Single,9/25/2012,4,6,7
,Divorced,9/23/2012,7,7,3
,Together,8/31/2012,6,1,8
,Married,8/29/2012,6,1,8
,Together,1/8/2012,2,1,9
,Together,6/27/2014,7,7,3
,Married,8/6/2014,2,0,6
,Married,8/6/2014,2,0,6
,Single,5/26/2014,2,3,1
,Together,7/4/2014,5,3,4
,Married,3/25/2014,1,0,5
,Married,3/17/2014,1,0,8
,Married,3/17/2014,1,0,8
,Widow,11/2/2014,1,1,5
,Widow,11/2/2014,1,1,5
,Divorced,9/26/2013,2,1,5
,Divorced,9/17/2013,9,3,4
,Divorced,7/3/2013,5,2,4
,Married,1/22/2013,1,0,8
,Divorced,3/12/2012,6,1,8
,Married,11/29/2012,5,4,3
,Married,1/9/2012,8,5,7
